USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
CA	06019005524	2689336	0	       1.038	       0.000	 36.8594085	-119.7204462                                                                                                                             
CA	06019005525	21715865	0	       8.385	       0.000	 36.8804748	-119.6918625                                                                                                                            
CA	06019005602	3235464	0	       1.249	       0.000	 36.8243826	-119.7058427                                                                                                                             
CA	06019005605	954196	0	       0.368	       0.000	 36.8303034	-119.7327673                                                                                                                              
CA	06019005606	2296550	0	       0.887	       0.000	 36.8303095	-119.7214886                                                                                                                             
CA	06019005607	1342784	0	       0.518	       0.000	 36.8194378	-119.7182719                                                                                                                             
CA	06019005608	1489402	0	       0.575	       0.000	 36.8119213	-119.7194921                                                                                                                             
CA	06019005701	2452835	0	       0.947	       0.000	 36.8303592	-119.6909537                                                                                                                             
CA	06019005702	2610496	0	       1.008	       0.000	 36.8302613	-119.6730980                                                                                                                             
CA	06019005703	2592401	0	       1.001	       0.000	 36.8157677	-119.6728738                                                                                                                             
CA	06019005704	2660902	0	       1.027	       0.000	 36.8160111	-119.6910830                                                                                                                             
CA	06019005801	2614846	0	       1.010	       0.000	 36.8011817	-119.6910986                                                                                                                             
CA	06019005802	2998971	0	       1.158	       0.000	 36.8001740	-119.6727863                                                                                                                             
CA	06019005804	2538818	0	       0.980	       0.000	 36.7865715	-119.6909572                                                                                                                             
CA	06019005805	12645441	0	       4.882	       0.000	 36.7685240	-119.6805736                                                                                                                            
CA	06019005904	49726075	0	      19.199	       0.000	 36.7303926	-119.6356555                                                                                                                            
CA	06019005905	80474991	750186	      31.072	       0.290	 36.7864934	-119.5874178                                                                                                                       
CA	06019005906	71055587	0	      27.435	       0.000	 36.7700677	-119.5155966                                                                                                                            
CA	06019005907	2663894	0	       1.029	       0.000	 36.8304448	-119.6601402                                                                                                                             
CA	06019005909	3239308	0	       1.251	       0.000	 36.8105831	-119.6539846                                                                                                                             
CA	06019005911	3660865	0	       1.413	       0.000	 36.7942655	-119.6500718                                                                                                                             
CA	06019005912	27032675	21804	      10.437	       0.008	 36.8208460	-119.6287770                                                                                                                        
CA	06019006000	9651097	0	       3.726	       0.000	 36.7191064	-119.5717189                                                                                                                             
CA	06019006100	10887616	0	       4.204	       0.000	 36.6910426	-119.5726544                                                                                                                            
CA	06019006201	7727989	98868	       2.984	       0.038	 36.6847537	-119.5374742                                                                                                                         
CA	06019006202	16717014	0	       6.454	       0.000	 36.7181290	-119.5325383                                                                                                                            
CA	06019006300	160372916	837453	      61.920	       0.323	 36.6635030	-119.4358266                                                                                                                      
CA	06019006402	3881976523	67781177	    1498.840	      26.170	 37.2235798	-119.0008343                                                                                                                   
CA	06019006403	2125828779	22944224	     820.787	       8.859	 36.8254036	-118.8088099                                                                                                                   
CA	06019006404	602041237	12142380	     232.449	       4.688	 36.9057665	-119.3805297                                                                                                                    
CA	06019006405	353770266	11904258	     136.591	       4.596	 37.0042938	-119.5635349                                                                                                                    
CA	06019006501	47352133	0	      18.283	       0.000	 36.6086830	-119.3447256                                                                                                                            
CA	06019006502	14521583	0	       5.607	       0.000	 36.6466582	-119.3274871                                                                                                                            
CA	06019006602	2966181	0	       1.145	       0.000	 36.5908573	-119.4402301                                                                                                                             
CA	06019006603	1851157	97487	       0.715	       0.038	 36.6073772	-119.4571017                                                                                                                         
CA	06019006604	2400004	0	       0.927	       0.000	 36.6045254	-119.4393739                                                                                                                             
CA	06019006700	5705894	326514	       2.203	       0.126	 36.5869962	-119.4549129                                                                                                                        
CA	06019006802	37292470	58244	      14.399	       0.022	 36.5995048	-119.4974354                                                                                                                        
CA	06019006900	56880829	0	      21.962	       0.000	 36.6466139	-119.5600522                                                                                                                            
CA	06019007002	1921922	0	       0.742	       0.000	 36.5699543	-119.6086517                                                                                                                             
CA	06019007003	8007695	0	       3.092	       0.000	 36.5935943	-119.6260162                                                                                                                             
CA	06019007004	18461450	0	       7.128	       0.000	 36.5770545	-119.5900857                                                                                                                            
CA	06019007100	14229479	74452	       5.494	       0.029	 36.5629769	-119.6279131                                                                                                                        
CA	06019007201	34586216	0	      13.354	       0.000	 36.5460501	-119.5391568                                                                                                                            
CA	06019007202	5339287	0	       2.062	       0.000	 36.5082174	-119.5666764                                                                                                                             
CA	06019007300	164109805	595054	      63.363	       0.230	 36.5344594	-119.6917634                                                                                                                      
CA	06019007400	130134941	0	      50.245	       0.000	 36.4550587	-119.7117335                                                                                                                           
CA	06019007500	90886079	0	      35.091	       0.000	 36.5336682	-119.8284031                                                                                                                            
CA	06019007600	356819983	0	     137.769	       0.000	 36.5805660	-119.9430164                                                                                                                           
CA	06019007700	186916479	0	      72.169	       0.000	 36.4461628	-119.9069043                                                                                                                           
CA	06019007801	293191132	0	     113.202	       0.000	 36.1460004	-120.0943186                                                                                                                           
CA	06019007802	523797951	0	     202.240	       0.000	 36.3151691	-120.0929313                                                                                                                           
CA	06019007901	2619931	0	       1.012	       0.000	 36.1300452	-120.2449273                                                                                                                             
CA	06019007902	1821481847	976969	     703.278	       0.377	 36.2042510	-120.4089333                                                                                                                     
CA	06019008000	16343528	0	       6.310	       0.000	 36.1572269	-120.3729196                                                                                                                            
CA	06019008100	7764098	0	       2.998	       0.000	 36.1419126	-120.3512512                                                                                                                             
CA	06019008200	815313782	5549830	     314.794	       2.143	 36.5557769	-120.2346470                                                                                                                     
CA	06019008301	34326394	1246570	      13.253	       0.481	 36.8048790	-120.3985570                                                                                                                      
CA	06019008302	1298462378	3386629	     501.339	       1.308	 36.6262970	-120.5773805                                                                                                                    
CA	06019008401	163319889	147542	      63.058	       0.057	 36.8586926	-120.5139877                                                                                                                      
CA	06019008402	452663688	2079945	     174.774	       0.803	 36.8689002	-120.6584593                                                                                                                     
CA	06019008501	21328312	0	       8.235	       0.000	 36.5887994	-119.5492976                                                                                                                            
CA	06019008502	11032698	0	       4.260	       0.000	 36.6214407	-119.5507133                                                                                                                            
CA	06021010100	16676273	0	       6.439	       0.000	 39.7441806	-122.1823103                                                                                                                            
CA	06021010200	134283986	929041	      51.847	       0.359	 39.7433095	-122.2081690                                                                                                                      
CA	06021010300	2543687347	20806577	     982.123	       8.033	 39.6052917	-122.5012990                                                                                                                   
CA	06021010400	22881432	163475	       8.835	       0.063	 39.5223178	-122.2104733                                                                                                                       
CA	06021010501	159003182	4075142	      61.391	       1.573	 39.7212958	-122.0413986                                                                                                                     
CA	06021010502	526574420	7775049	     203.312	       3.002	 39.5096525	-122.0261595                                                                                                                     
CA	06023000100	3858837	2217706	       1.490	       0.856	 40.8040475	-124.1718104                                                                                                                       
CA	06023000200	3118704	585951	       1.204	       0.226	 40.7846083	-124.1798708                                                                                                                        
CA	06023000300	3081754	264	       1.190	       0.000	 40.7728499	-124.1704141                                                                                                                           
CA	06023000400	7021056	79059	       2.711	       0.031	 40.7593641	-124.1785860                                                                                                                         
CA	06023000500	2410517	187863	       0.931	       0.073	 40.8025436	-124.1513984                                                                                                                        
CA	06023000600	3322756	0	       1.283	       0.000	 40.7886073	-124.1501286                                                                                                                             
CA	06023000700	6223843	15701	       2.403	       0.006	 40.7691596	-124.1483154                                                                                                                         
CA	06023000800	15577443	9225494	       6.014	       3.562	 40.8053674	-124.1072319                                                                                                                      
CA	06023000900	64395341	51300	      24.863	       0.020	 40.8054567	-124.0379000                                                                                                                        
CA	06023001000	5462192	53197	       2.109	       0.021	 40.8673192	-124.0800350                                                                                                                         
CA	06023001101	9583422	48911	       3.700	       0.019	 40.8875919	-124.0989799                                                                                                                         
CA	06023001200	652269002	1729084	     251.842	       0.668	 40.6854195	-123.7505265                                                                                                                     
CA	06023001300	40919710	41700877	      15.799	      16.101	 40.8522054	-124.1597819                                                                                                                     
CA	06023010102	2026280096	8702958	     782.351	       3.360	 41.2739279	-123.8867011                                                                                                                    
CA	06023010200	623268388	37913250	     240.645	      14.638	 41.1893421	-124.0324312                                                                                                                    
CA	06023010300	648595079	1138854	     250.424	       0.440	 40.9265049	-123.8882723                                                                                                                     
CA	06023010400	36357783	2651376	      14.038	       1.024	 40.9883255	-124.0865738                                                                                                                      
CA	06023010501	9626771	768174	       3.717	       0.297	 40.9375951	-124.1122800                                                                                                                        
CA	06023010502	29022641	122500	      11.206	       0.047	 40.9331482	-124.0533616                                                                                                                       
CA	06023010600	210803824	53385	      81.392	       0.021	 40.7127515	-124.0474331                                                                                                                       
CA	06023010700	111653816	11869455	      43.110	       4.583	 40.6865049	-124.1567492                                                                                                                    
CA	06023010800	102209717	22910335	      39.463	       8.846	 40.6530627	-124.2233155                                                                                                                    
CA	06023010901	7061029	0	       2.726	       0.000	 40.5984451	-124.1377835                                                                                                                             
CA	06023010902	1048738431	1050081	     404.920	       0.405	 40.5020364	-123.7971626                                                                                                                    
CA	06023011000	7213509	0	       2.785	       0.000	 40.5625580	-124.1339756                                                                                                                             
CA	06023011100	301387491	3764841	     116.366	       1.454	 40.4366309	-124.0525212                                                                                                                     
CA	06023011200	995182052	30611230	     384.242	      11.819	 40.3609851	-124.1963951                                                                                                                    
CA	06023011500	883948573	9150446	     341.294	       3.533	 40.1578711	-123.9644524                                                                                                                     
CA	06023011600	1017868860	3425763	     393.001	       1.323	 40.2183521	-123.7251736                                                                                                                    
CA	06023940000	364587554	2376733	     140.768	       0.918	 41.0928194	-123.6758304                                                                                                                     
CA	06023990100	0	1061851729	       0.000	     409.983	 40.7517380	-124.2478550                                                                                                                          
CA	06025010101	379172018	954069	     146.399	       0.368	 33.1874151	-115.4628640                                                                                                                      
CA	06025010102	233852836	189015473	      90.291	      72.979	 33.2254028	-115.6086847                                                                                                                   
CA	06025010200	187539073	36114014	      72.409	      13.944	 33.0633411	-115.6689803                                                                                                                    
CA	06025010300	467605588	338212	     180.544	       0.131	 32.9827303	-115.4711527                                                                                                                      
CA	06025010400	6172309	0	       2.383	       0.000	 32.9902904	-115.5223739                                                                                                                             
CA	06025010500	3629627	0	       1.401	       0.000	 32.9875564	-115.5440020                                                                                                                             
CA	06025010600	8650617	0	       3.340	       0.000	 32.9645537	-115.5527364                                                                                                                             
CA	06025010700	5649151	0	       2.181	       0.000	 32.9668249	-115.5213712                                                                                                                             
CA	06025010800	289988495	0	     111.965	       0.000	 32.7712283	-115.3176780                                                                                                                           
CA	06025010900	16189635	11902	       6.251	       0.005	 32.8156455	-115.3745809                                                                                                                        
CA	06025011000	180074677	59691	      69.527	       0.023	 32.8655904	-115.5571350                                                                                                                       
CA	06025011100	201633522	146454	      77.851	       0.057	 32.7854809	-115.6765650                                                                                                                      
CA	06025011201	14430089	0	       5.571	       0.000	 32.8129785	-115.5677778                                                                                                                            
CA	06025011202	1654419	0	       0.639	       0.000	 32.8019687	-115.5742854                                                                                                                             
CA	06025011300	128721897	0	      49.700	       0.000	 32.7756534	-115.4937384                                                                                                                           
CA	06025011400	3966416	21575	       1.531	       0.008	 32.7938734	-115.5453184                                                                                                                         
CA	06025011500	2047150	0	       0.790	       0.000	 32.7984899	-115.5612929                                                                                                                             
CA	06025011600	2047643	0	       0.791	       0.000	 32.7871645	-115.5611698                                                                                                                             
CA	06025011700	2004781	0	       0.774	       0.000	 32.7775147	-115.5571364                                                                                                                             
CA	06025011801	3265946	0	       1.261	       0.000	 32.7832849	-115.5867423                                                                                                                             
CA	06025011802	1728129	0	       0.667	       0.000	 32.7832990	-115.5741166                                                                                                                             
CA	06025011803	12382387	23941	       4.781	       0.009	 32.7625611	-115.5662146                                                                                                                        
CA	06025011900	224952638	0	      86.855	       0.000	 32.6969100	-115.4952690                                                                                                                           
CA	06025012001	571989	0	       0.221	       0.000	 32.6685861	-115.4863589                                                                                                                              
CA	06025012002	4903397	0	       1.893	       0.000	 32.6773523	-115.4776599                                                                                                                             
CA	06025012100	2663690	0	       1.028	       0.000	 32.6767150	-115.4976063                                                                                                                             
CA	06025012200	5190974	0	       2.004	       0.000	 32.6730724	-115.5143868                                                                                                                             
CA	06025012301	2371650170	0	     915.699	       0.000	 32.9323216	-115.9218144                                                                                                                          
CA	06025012302	167940113	346106461	      64.842	     133.632	 33.2752600	-115.8770315                                                                                                                   
CA	06025012400	5773067732	214393424	    2228.994	      82.778	 33.2021772	-115.1129321                                                                                                                  
CA	06025940000	114040314	3019426	      44.031	       1.166	 32.7799834	-114.5840716                                                                                                                     
CA	06027000100	817698102	1791703	     315.715	       0.692	 37.3448147	-118.2425035                                                                                                                     
CA	06027000200	1051930170	11434729	     406.153	       4.415	 37.3161335	-118.5534882                                                                                                                   
CA	06027000300	11875194	2406	       4.585	       0.001	 37.3642513	-118.4373759                                                                                                                         
CA	06027000400	10380516	162441	       4.008	       0.063	 37.3653589	-118.4048952                                                                                                                       
CA	06027000500	6774960325	22238325	    2615.827	       8.586	 36.9449466	-117.9007638                                                                                                                   
CA	06027000800	17701662219	83430522	    6834.650	      32.213	 36.2047335	-117.1188147                                                                                                                  
CA	06029000101	20486945	0	       7.910	       0.000	 35.4411814	-119.0511858                                                                                                                            
CA	06029000102	1734856	0	       0.670	       0.000	 35.4294346	-119.0170134                                                                                                                             
CA	06029000200	2842596	0	       1.098	       0.000	 35.4163342	-119.0360588                                                                                                                             
CA	06029000300	1518290	0	       0.586	       0.000	 35.4111131	-119.0286467                                                                                                                             
CA	06029000400	3020182	139236	       1.166	       0.054	 35.4058896	-119.0337470                                                                                                                        
CA	06029000503	10349733	35845	       3.996	       0.014	 35.4306701	-119.0955184                                                                                                                        
CA	06029000504	3281609	0	       1.267	       0.000	 35.4176598	-119.0737144                                                                                                                             
CA	06029000505	1954204	0	       0.755	       0.000	 35.4069513	-119.0833307                                                                                                                             
CA	06029000506	3264775	0	       1.261	       0.000	 35.3924388	-119.0832776                                                                                                                             
CA	06029000507	17063112	441154	       6.588	       0.170	 35.3867410	-119.0634239                                                                                                                       
CA	06029000600	4335410	272345	       1.674	       0.105	 35.3952759	-119.0135607                                                                                                                        
CA	06029000700	2710692	0	       1.047	       0.000	 35.3976684	-118.9953155                                                                                                                             
CA	06029000800	2330766	0	       0.900	       0.000	 35.4041078	-118.9759749                                                                                                                             
CA	06029000902	1325489	0	       0.512	       0.000	 35.4050159	-118.9631285                                                                                                                             
CA	06029000903	1655585	0	       0.639	       0.000	 35.4034052	-118.9550626                                                                                                                             
CA	06029000904	2279237	0	       0.880	       0.000	 35.3894623	-118.9584296                                                                                                                             
CA	06029000905	1286999	0	       0.497	       0.000	 35.3794847	-118.9585218                                                                                                                             
CA	06029000906	1317080	0	       0.509	       0.000	 35.3796667	-118.9406565                                                                                                                             
CA	06029000907	1270876	0	       0.491	       0.000	 35.3797370	-118.9229278                                                                                                                             
CA	06029000908	2083333	0	       0.804	       0.000	 35.4021102	-118.9414208                                                                                                                             
CA	06029000909	2732732	0	       1.055	       0.000	 35.3899030	-118.9394252                                                                                                                             
CA	06029000910	38332767	0	      14.800	       0.000	 35.4138774	-118.9067289                                                                                                                            
CA	06029001000	46640158	0	      18.008	       0.000	 35.3587846	-118.8775624                                                                                                                            
CA	06029001101	2814696	0	       1.087	       0.000	 35.3682658	-118.9226604                                                                                                                             
CA	06029001102	2028696	0	       0.783	       0.000	 35.3702538	-118.9402404                                                                                                                             
CA	06029001103	1242887	0	       0.480	       0.000	 35.3723166	-118.9577019                                                                                                                             
CA	06029001201	1089724	0	       0.421	       0.000	 35.3874473	-118.9720353                                                                                                                             
CA	06029001202	1485485	0	       0.574	       0.000	 35.3771390	-118.9753831                                                                                                                             
CA	06029001300	1963269	0	       0.758	       0.000	 35.3822696	-118.9880772                                                                                                                             
CA	06029001400	2350100	0	       0.907	       0.000	 35.3922701	-118.9846462                                                                                                                             
CA	06029001500	2352332	0	       0.908	       0.000	 35.3722473	-118.9890643                                                                                                                             
CA	06029001600	3601895	0	       1.391	       0.000	 35.3769557	-119.0153944                                                                                                                             
CA	06029001700	3615032	72364	       1.396	       0.028	 35.3786716	-119.0333990                                                                                                                         
CA	06029001801	2487330	0	       0.960	       0.000	 35.3601532	-119.0495029                                                                                                                             
CA	06029001802	4701308	291055	       1.815	       0.112	 35.3628856	-119.0699317                                                                                                                        
CA	06029001901	1728800	0	       0.667	       0.000	 35.3608268	-119.0347862                                                                                                                             
CA	06029001902	1711057	0	       0.661	       0.000	 35.3604639	-119.0241678                                                                                                                             
CA	06029002000	2577507	0	       0.995	       0.000	 35.3604274	-119.0109288                                                                                                                             
CA	06029002100	1437767	0	       0.555	       0.000	 35.3604075	-118.9985321                                                                                                                             
CA	06029002200	1933623	0	       0.747	       0.000	 35.3613217	-118.9879161                                                                                                                             
CA	06029002301	6667736	0	       2.574	       0.000	 35.3590376	-118.9452577                                                                                                                             
CA	06029002302	2390586	0	       0.923	       0.000	 35.3597374	-118.9751070                                                                                                                             
CA	06029002400	39382465	0	      15.206	       0.000	 35.3238825	-118.9490692                                                                                                                            
CA	06029002500	6210983	0	       2.398	       0.000	 35.3372541	-118.9920281                                                                                                                             
CA	06029002600	2264911	0	       0.874	       0.000	 35.3457339	-119.0117159                                                                                                                             
CA	06029002700	2544245	0	       0.982	       0.000	 35.3461386	-119.0300200                                                                                                                             
CA	06029002804	2387927	0	       0.922	       0.000	 35.3449134	-119.0678215                                                                                                                             
CA	06029002806	4529672	695066	       1.749	       0.268	 35.3513040	-119.1055446                                                                                                                        
CA	06029002807	3141483	0	       1.213	       0.000	 35.3457879	-119.0825787                                                                                                                             
CA	06029002808	3628738	0	       1.401	       0.000	 35.3307397	-119.1012475                                                                                                                             
CA	06029002811	3802016	0	       1.468	       0.000	 35.3371406	-119.1201184                                                                                                                             
CA	06029002812	1593248	0	       0.615	       0.000	 35.3505096	-119.0504014                                                                                                                             
CA	06029002813	1602079	0	       0.619	       0.000	 35.3431099	-119.0506301                                                                                                                             
CA	06029002814	1437340	0	       0.555	       0.000	 35.3359425	-119.0496040                                                                                                                             
CA	06029002815	1308340	0	       0.505	       0.000	 35.3286336	-119.0481028                                                                                                                             
CA	06029002816	1658082	0	       0.640	       0.000	 35.3264609	-119.0617564                                                                                                                             
CA	06029002817	1440628	0	       0.556	       0.000	 35.3273754	-119.0701110                                                                                                                             
CA	06029002818	1741311	0	       0.672	       0.000	 35.3323458	-119.0852288                                                                                                                             
CA	06029002819	1651627	0	       0.638	       0.000	 35.3230440	-119.0823051                                                                                                                             
CA	06029002820	2683077	0	       1.036	       0.000	 35.3180792	-119.1187516                                                                                                                             
CA	06029002821	1808599	0	       0.698	       0.000	 35.3162893	-119.1021478                                                                                                                             
CA	06029002900	2676218	0	       1.033	       0.000	 35.3322843	-119.0303423                                                                                                                             
CA	06029003000	2662426	0	       1.028	       0.000	 35.3321914	-119.0121142                                                                                                                             
CA	06029003103	4842777	0	       1.870	       0.000	 35.3095656	-118.9945268                                                                                                                             
CA	06029003112	2990532	21487	       1.155	       0.008	 35.3174932	-119.0458982                                                                                                                         
CA	06029003113	2222662	0	       0.858	       0.000	 35.3179748	-119.0288352                                                                                                                             
CA	06029003114	3502441	0	       1.352	       0.000	 35.3029184	-119.0445781                                                                                                                             
CA	06029003115	1663268	0	       0.642	       0.000	 35.3035415	-119.0269531                                                                                                                             
CA	06029003121	2662984	0	       1.028	       0.000	 35.3176683	-119.0121274                                                                                                                             
CA	06029003122	2663486	0	       1.028	       0.000	 35.3031439	-119.0121407                                                                                                                             
CA	06029003123	9265536	0	       3.577	       0.000	 35.3050623	-119.0986803                                                                                                                             
CA	06029003124	3972596	0	       1.534	       0.000	 35.3070654	-119.0655635                                                                                                                             
CA	06029003202	20041931	0	       7.738	       0.000	 35.2712050	-119.0038623                                                                                                                            
CA	06029003203	1705436	0	       0.658	       0.000	 35.3510229	-119.1515136                                                                                                                             
CA	06029003204	381721180	1246303	     147.383	       0.481	 35.2305045	-119.1191249                                                                                                                     
CA	06029003205	4078266	0	       1.575	       0.000	 35.2885017	-119.0427006                                                                                                                             
CA	06029003206	50472618	0	      19.488	       0.000	 35.2667571	-119.0713629                                                                                                                            
CA	06029003303	239156601	16419	      92.339	       0.006	 35.0702231	-119.4518870                                                                                                                       
CA	06029003304	1600863592	6934618	     618.097	       2.677	 35.2582904	-119.5019126                                                                                                                    
CA	06029003305	38432938	5711	      14.839	       0.002	 34.8027862	-118.9619083                                                                                                                         
CA	06029003306	1073614192	384485	     414.525	       0.148	 34.9235317	-119.1500356                                                                                                                     
CA	06029003400	9297182	0	       3.590	       0.000	 35.1650721	-119.4672721                                                                                                                             
CA	06029003500	6007078	0	       2.319	       0.000	 35.1445259	-119.4610717                                                                                                                             
CA	06029003600	5460923	0	       2.108	       0.000	 35.1294919	-119.4622032                                                                                                                             
CA	06029003700	480526594	3103607	     185.532	       1.198	 35.3940158	-119.4164905                                                                                                                     
CA	06029003803	61484454	0	      23.739	       0.000	 35.4121942	-119.1994667                                                                                                                            
